Alaska,Arizona,Alabama,Arkansas,California,Colorado,Connecticut,Delaware,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming
2.5679758301369335,3.1555911796238783,1.7507214583639743,2.3082054223547184,2.6583244203615823,1.4653158615539998,2.1321559355598305,1.9729533201710798,2.4217613010661787,1.6695884582683052,2.8581046969571617,3.071698536382332,1.599724749910327,0,2.566441958219885,1.4245487728453377,1.671558596825669,3.9101559701344875,3.3705016787219315,2.958418075758164,2.4630291810120193,1.6380152778780677,2.0623458983150758,1.8882482890517436,1.738808026332866,2.5380076683290325,1.735006143108532,4.147108353482767,3.5846360354950457,2.2311251712215054,3.2801651257462607,2.7447352824749682,1.9426170676737797,3.3140291183388877,1.169475252200504,1.8657092540338138,2.1916376325795937,2.00985455928378,1.9419802419050465,3.312556267988888,3.379324535725627,3.01921341611472,1.735065519879873,2.3859699407935926,3.470715087130589,2.085407039257992,2.7931391921856736,2.299443296447439,1.873742751902452,2.832062011026523
3.5843451257489396,5.186200167076391,3.9312479553822777,3.728473811185148,4.3235180340637385,2.1209732881418537,1.8966065346241252,3.583732633495539,4.278711793332126,4.056671856197832,3.7287334677689183,0.8201159494613397,3.4266651698354242,2.566441958219885,0,2.232971577002189,1.7849571473048242,6.029388710909766,1.5178965550026946,5.174033191911809,1.853253239139488,3.0942048444869927,1.2724876805651217,3.5841410158084153,3.823604803202086,1.5683270344014557,1.634839914441936,6.065847875579015,1.5671260079228695,2.5956580752770315,4.959349831684155,2.876956676360801,3.7153968840485043,1.3352352313586036,3.036711923997344,3.433350671961422,2.7229139537781184,2.60235422798932,1.3876452978032434,5.011957154247829,1.446844905645748,4.764425214427728,3.8637525841297347,2.302339805756781,1.4430701657650982,1.988307524800042,4.022292136679366,1.1011220596743176,1.3841070746958575,1.2189470502291724
2.0694279991773463,3.2664170048505774,2.215139733756175,2.1004319984204827,3.3949336961340935,1.1835206572701191,2.690845888177896,2.2691735090739473,2.478887783279659,2.3139691959857065,2.4528698089866285,2.847720992698363,2.619249987361777,1.4245487728453377,2.232971577002189,0,2.3993794578443217,4.258906946032834,3.3231386252231223,3.8178318339145276,2.658934857934857,2.2993165224227448,2.037245709172306,2.7790548948861344,1.911487718273853,1.7990925212896656,1.3395290217121212,4.822831489720432,3.5542649568384186,3.147080773425138,3.132517511461474,3.4523612806631863,2.3439668185339233,3.1985117792143543,2.170511661879359,1.714171293727783,1.5732767230761102,2.8977035717153905,2.1510127006530744,3.0660426481339242,3.323465676683824,3.0024975829377345,1.9679246945459035,1.7312892802758624,3.4032952328987154,2.5865472459829264,2.5176924204133506,2.3639451300832253,2.1724347191421685,2.3260785231230092
3.700185904673143,4.637522256124014,3.1276130490136853,3.4059634055285746,3.5306664649268176,2.1363843566032563,1.4314576655716114,3.2070616437911292,3.90692624933626,3.207492394511768,3.7921321393748393,1.9808190293093364,2.4605987375080827,1.671558596825669,1.7849571473048242,2.3993794578443217,0,5.18492612261115,2.140439461723347,4.190980445725499,2.070474246339069,2.3397100380512557,1.6376032015827702,2.2672729897263264,3.2855882408059314,2.4991200097220747,1.965597212237585,5.214809749035639,2.359411697802544,1.6036605275538607,4.626894603671829,2.3321926417875325,2.9944481734924473,2.1756799930805193,2.014722135723469,3.0861099162432204,2.9612459703380316,1.6255819285827773,1.3205723108303002,4.743226518618137,2.1815381035223,4.407753695668604,3.3308419616936193,2.7584975942340124,2.1516680432018145,1.328047682643883,3.8900285583508167,1.2866652979721012,1.2274150602140292,2.27488113255937
3.681199757904725,3.517762097039305,2.4796844442693518,2.860762711144895,4.4266947278126185,4.858456078268116,5.835673540883875,3.5503705744407115,2.920821516928372,2.999181497792294,5.5468595257937485,6.474777383203404,3.7801439491246933,3.9101559701344875,6.029388710909766,4.258906946032834,5.18492612261115,0,6.95706790504363,3.149101263267631,5.636298001685996,3.767934406504649,5.871921878162175,3.491193259334477,2.734106209733011,5.584311173000795,5.313146166757748,4.248818028337654,7.21112219918606,5.583321802397323,2.367377380384599,5.700498512371275,3.2571130813446336,6.817233999705019,4.302701109494159,3.1215519411456327,5.328890493961786,5.044128102824884,5.724430868550062,2.210625622408994,6.648401420222236,2.417198128945634,3.18448094429002,5.717940726322785,6.954341813726391,5.487844922296142,4.994731673559652,5.476808456161754,5.628994509255944,6.1120751531632935
4.868009881345292,6.172841111204608,4.8203683015357655,4.803123319550411,5.287660312888571,3.104067633914012,2.3195473301393683,4.700212060664228,5.4523418584710965,4.9432719438480826,4.396420822780324,1.167145231034838,4.250286057182256,3.3705016787219315,1.5178965550026946,3.3231386252231223,2.140439461723347,6.95706790504363,0,6.08940434467067,2.962013081630565,4.172435832195396,1.7312780485610126,4.0907174544510045,4.890661620742832,2.419527664639237,2.411855645116966,7.113070872877676,0.862446765065662,3.007306790976961,6.2055716341222125,3.365716793119453,4.58582269132145,1.2580760019917523,3.6137233697252604,4.594223639733313,3.405945168554764,3.101795676760112,2.0216125513012253,6.223823798759483,1.5827390450698229,5.990892629551302,4.85758756615019,2.764724925351395,0.47075067318999964,2.088354395466482,4.850982784294455,1.9799747097598261,1.8429658604444366,1.5462103626644237
3.0932370043000144,2.9622445589525515,2.812285429826361,3.6699510364697443,2.077815123228006,3.7510903281721046,4.131198111880051,2.3797876260665394,2.4547003418214866,2.34784441627086,4.579270128019578,5.6327214663724545,1.993933907145999,2.958418075758164,5.174033191911809,3.8178318339145276,4.190980445725499,3.149101263267631,6.08940434467067,0,4.065129337503775,2.4614918539768618,4.662001538079762,3.653110701312451,2.229147186734754,4.888969535996659,4.288126574742299,2.332851813671827,6.0615422474267655,3.6757437651131735,3.17579413042252,3.807572341685553,3.432584505797463,5.759345979708335,3.30454031711822,3.23413285440795,4.460688307412789,3.424496161182618,4.4023751958408015,3.2178561671651944,5.682571920395967,2.720664928209473,2.592219724208445,4.935018048574045,6.158143240552576,4.3231387362863165,4.218465606241001,4.704863599750729,4.322720949010468,5.4551165578478304
3.039523513270797,4.839488526581222,3.8185188014627434,3.8261256874153293,3.1925296519771607,2.2974148667824457,1.5004952895137116,2.7995382226001753,3.7210490752499363,3.7426631367726078,4.116093715720314,2.2239895415993947,2.448816424461758,2.4630291810120193,1.853253239139488,2.658934857934857,2.070474246339069,5.636298001685996,2.962013081630565,4.065129337503775,0,2.1879669132509107,2.06511166167898,3.727197453324913,3.4107792090979414,2.4519387586063623,2.290620971241379,4.89789006552903,2.6104443344871777,1.6731709576807416,4.5481614149869865,1.7105722674568036,3.7365649299488632,2.3790799210074507,3.0129577666430305,3.3513970827956063,3.34509572315423,1.7657667486599091,1.7703134325560146,4.667497943416938,2.2090710463059655,4.18957687630131,3.5934555155355046,3.287651818338248,2.8862666286019842,2.239510037685806,4.225309293061965,1.6908652344116266,1.7245518002824465,2.6496519504778493
2.1848701718490275,3.2027631173295057,2.38140915230775,2.7095476563767056,1.8463212651210317,2.0858468395524894,2.5084624317591815,2.140435159408259,2.532439945829145,2.2552257354813108,3.7484936483972118,3.4900268383142006,1.571704074557595,1.6380152778780677,3.0942048444869927,2.2993165224227448,2.3397100380512557,3.767934406504649,4.172435832195396,2.4614918539768618,2.1879669132509107,0,3.0085401296202976,2.514627756995438,1.7913938742735995,3.077201990551881,2.6484754495461083,3.321586354959097,4.143239849738361,2.2911559416534577,2.9781268050183334,2.740455909935469,2.6958584869769244,3.6630657735514163,2.4783869832517227,2.0528937108760745,3.2693203420731636,2.1211308077799873,2.4899263661587785,3.2243122397328547,3.558928237401263,2.8430048168758453,2.415147823748838,3.5455425967854852,4.123850866163817,2.7313565965134106,3.4719436999428903,2.486644899579446,2.6343278777202848,3.562063923980514
3.5475251505821235,4.690804401648316,3.662497082281085,3.809972059149974,3.874929033583251,1.6390086609670056,1.3187051763729927,3.2834312043126572,4.009007026117793,3.554627492052767,2.9960726220079916,1.6872130555900378,2.9783675347730534,2.0623458983150758,1.2724876805651217,2.037245709172306,1.6376032015827702,5.871921878162175,1.7312780485610126,4.662001538079762,2.06511166167898,3.0085401296202976,0,3.4540921015769555,3.4908249146689054,1.6801642931706244,0.9579745142685231,5.694333516046483,1.8186257167682287,2.150065677870939,4.955223285776071,2.577361424544954,3.5492313038896093,1.798902947798534,2.4053083247266214,3.4198208061380804,2.0010376852651066,2.260731432057165,0.94479567780482,4.947101640233687,2.1511688845142047,4.67107738290225,3.391210247055232,1.5922216227185257,1.9673758272969633,1.5398120188589763,3.4595279375909054,1.8136025490742003,0.6943848778949974,1.4914038602904613
3.8113556549772842,3.8314918767903423,1.7802934072612684,2.3196939898175932,3.6527743830676793,3.0512192504992424,3.4505990337689116,3.155525891277754,3.2566166355987045,2.2665664326312727,4.155454974639157,3.9178584384318498,2.696016652791245,1.8882482890517436,3.5841410158084153,2.7790548948861344,2.2672729897263264,3.491193259334477,4.0907174544510045,3.653110701312451,3.727197453324913,2.514627756995438,3.4540921015769555,0,2.6947493541377088,3.847393692881833,3.2873688653844613,4.619641957029456,4.518399558261574,3.295686631274065,3.51749816743601,3.8854799410479295,1.7824902929164501,4.239810512726337,1.9737556268087129,2.3118188423540595,3.645601829870571,3.0291507978932835,3.207144087569249,3.680730000915339,4.178278227333559,3.494364355126689,2.690275106171076,3.7555074900747085,4.0884788781453025,3.1052732392271487,3.818646542209385,2.9937649659363044,3.20774078888717,3.8880229061033442
1.6280181591755274,2.0809121222052043,1.462316383437745,1.9529075187611427,2.4866000541032762,2.2589251490891114,3.532725136103774,1.7530979763708519,1.4369954280289694,1.3385822426646037,3.157535383635672,4.356291907417294,2.051336436973477,1.738808026332866,3.823604803202086,1.911487718273853,3.2855882408059314,2.734106209733011,4.890661620742832,2.229147186734754,3.4107792090979414,1.7913938742735995,3.4908249146689054,2.6947493541377088,0,3.3092198538118764,2.8256268473776056,3.406166107195456,5.028424571448961,3.537430943735562,1.9523877980911521,3.807261979590837,2.2161418021725856,4.61087049542803,2.484089817106652,1.4260029874884346,2.84373876489003,3.1904389969164746,3.3340552080265926,1.9047943628134572,4.614592841001211,1.8082530302763091,1.249128144125829,3.309234785956177,4.946615974070278,3.4754910401221832,2.8085745606693675,3.524229154741249,3.349494798229034,3.962025909336365
2.8090897958843124,4.759954949897343,3.8001228376310983,3.6524545787596474,4.306035603592097,1.8625877891751712,2.3720506354548325,3.4508322895225145,4.045964832919217,3.9289757154917675,3.4251065204015854,1.7697877631530257,3.343321285904506,2.5380076683290325,1.5683270344014557,1.7990925212896656,2.4991200097220747,5.584311173000795,2.419527664639237,4.888969535996659,2.4519387586063623,3.077201990551881,1.6801642931706244,3.847393692881833,3.3092198538118764,0,1.2624735187833946,6.064613351562793,2.411292517127109,3.080702887787301,4.675305813560578,3.1901793756115033,3.948258027947589,1.986361044148023,3.3817072676662785,3.3535925557848674,2.3314933057796368,2.8193153465099274,1.940042721751648,4.569712335955031,2.1116194264888524,4.496063424141323,3.6491700399350178,1.8919095486527329,2.4617829062006535,1.9983493687938068,3.853899491119797,1.8875581664689594,1.7650026356318826,0.9617548256314328
2.865617798711767,3.9842599904139475,3.224578263574073,3.3464602621036628,3.52981680697077,0.9119388955661261,1.78212421935918,2.998324296302895,3.5215196619938793,3.0911424483527825,2.4216607203511304,2.0901575242485504,2.8343102059814065,1.735006143108532,1.634839914441936,1.3395290217121212,1.965597212237585,5.313146166757748,2.411855645116966,4.288126574742299,2.290620971241379,2.6484754495461083,0.9579745142685231,3.2873688653844613,2.8256268473776056,1.2624735187833946,0,5.311486557879981,2.5320944771569622,2.5211720115483605,4.340099039032749,2.9670094759832555,3.2894557537463713,2.2194549298653463,2.390468908478373,2.8716659163776406,1.3581917570980047,2.4974709418829506,1.1951108953615428,4.312611513235514,2.554380034473074,4.1565331524876115,2.8914874857133217,1.0970195057028627,2.5848467514658884,1.7930092248636895,2.866509897622478,2.002982278456971,1.234320435792762,1.572168091799776
4.213369071195181,2.884700780533014,3.908094663907779,4.495389246364029,2.020704457439478,4.513836166363896,5.141729702642193,3.7269937020600614,3.3190837949906333,3.1864118020681014,4.915865708472227,6.580990289406434,3.7058572932829326,4.147108353482767,6.065847875579015,4.822831489720432,5.214809749035639,4.248818028337654,7.113070872877676,2.332851813671827,4.89789006552903,3.321586354959097,5.694333516046483,4.619641957029456,3.406166107195456,6.064613351562793,5.311486557879981,0,7.08066819520152,4.739283955609833,3.4803693272129292,5.200506031370154,4.1815272149853095,6.678586981175253,4.264946552428859,3.809186938059106,5.208601647653392,4.866066105598164,5.199969519647687,3.9331339467548623,6.706404944911967,3.4999786292095836,3.518154848800068,5.8533314545343815,7.138641572913494,5.712098001655006,4.246285726592189,5.676639964478059,5.476639363345397,6.632751922273733
4.814037726567294,6.3611616898338585,5.147145018897169,5.142119293214278,5.189914530573249,3.1998864817013644,2.080441625274654,4.726293570854641,5.586914836037963,5.198530550336203,4.637819011054105,1.0917695197403223,4.2128808848621135,3.5846360354950457,1.5671260079228695,3.5542649568384186,2.359411697802544,7.21112219918606,0.862446765065662,6.0615422474267655,2.6104443344871777,4.143239849738361,1.8186257167682287,4.518399558261574,5.028424571448961,2.411292517127109,2.5320944771569622,7.08066819520152,0,2.775416705439167,6.394599114028955,3.000491501448946,4.970261225168876,0.9064622365776696,3.9325242712820874,4.854677482146369,3.6589931627179393,2.9288570726593672,2.0187559965458335,6.417568194032211,1.1877051241560042,6.129442679023417,5.0858802671587275,3.06620863973381,0.8945430875151728,2.074700099455924,5.119913403156562,2.001695159191829,1.8075930036630812,1.6858328443575716
3.7753769600855063,4.819338956764421,3.7786782881714576,4.256769081039921,2.938867169458623,2.5595610652871397,0.9336223299885003,3.148299639750659,4.082573671393589,3.554227227991467,4.195719848371008,2.7507655818162053,2.044565815164166,2.2311251712215054,2.5956580752770315,3.147080773425138,1.6036605275538607,5.583321802397323,3.007306790976961,3.6757437651131735,1.6731709576807416,2.2911559416534577,2.150065677870939,3.295686631274065,3.537430943735562,3.080702887787301,2.5211720115483605,4.739283955609833,2.775416705439167,0,5.034531845663216,1.246914858479735,3.7993860766038936,2.6809193690547235,2.5761348764032,3.772172773257286,3.5231630442700577,0.9386460938254421,1.764583193175175,5.148976634280367,2.6415184502628235,4.650180052248318,3.673137513271003,3.4624514029033686,3.057311216563264,1.6667756142971615,4.343119545272266,2.1833545068547635,1.5748848159096511,3.0886328886119756
2.5317745060124515,2.4881543536317134,2.1068192159681014,1.8200216270843086,3.518980624463892,3.710045190802704,5.078431155868339,2.6284555799707334,1.5768904498092167,2.3215865114693885,4.254297860453053,5.57114515747791,3.5105697922138273,3.2801651257462607,4.959349831684155,3.132517511461474,4.626894603671829,2.367377380384599,6.2055716341222125,3.17579413042252,4.5481614149869865,2.9781268050183334,4.955223285776071,3.51749816743601,1.9523877980911521,4.675305813560578,4.340099039032749,3.4803693272129292,6.394599114028955,5.034531845663216,0,5.2358928318957005,2.491261425418364,5.954868514199874,3.6773501949804035,1.6825271937312773,4.163334319630299,4.71385299535312,4.766464005952506,0.7849924506608067,5.882799546050554,1.040754833218872,2.164466270164164,4.690590711966207,6.183851883253235,5.125319939318634,3.5702969973953476,4.677862603729882,4.885505203923168,5.307019919607068
3.7015089378692148,5.385058307332973,4.093711466509473,4.469450898043249,3.5577301087933946,3.1628212821200186,1.6602972858649678,2.9957644167327655,4.164604515374083,4.028656468645245,4.848159195959398,3.0379009135210304,2.04492001071995,2.7447352824749682,2.876956676360801,3.4523612806631863,2.3321926417875325,5.700498512371275,3.365716793119453,3.807572341685553,1.7105722674568036,2.740455909935469,2.577361424544954,3.8854799410479295,3.807261979590837,3.1901793756115033,2.9670094759832555,5.200506031370154,3.000491501448946,1.246914858479735,5.2358928318957005,0,4.171407072578892,3.0651127377053125,3.147947136011002,4.154631792163984,4.053783310206551,0.9675593749092675,2.5389254401901162,5.21911989801029,2.8070203037091654,4.6595805915827615,3.9781548227329524,3.9316991889145334,3.3977656194761523,2.0207283588104623,5.047193227360783,2.528307225688309,2.004734128102283,3.252385015028732
